country,year,risk_factor,best
Iran (Islamic Republic of),2019,smk,530
Iran (Islamic Republic of),2019,dia,570
Iran (Islamic Republic of),2019,dia,280
Iran (Islamic Republic of),2019,dia,290
Iran (Islamic Republic of),2019,all,620
Iran (Islamic Republic of),2019,all,880
Iran (Islamic Republic of),2019,all,560
Iran (Islamic Republic of),2019,all,980
Iran (Islamic Republic of),2019,all,540
Iran (Islamic Republic of),2019,all,760
Iran (Islamic Republic of),2019,all,160
Iran (Islamic Republic of),2019,all,160
Iran (Islamic Republic of),2019,all,760
Iran (Islamic Republic of),2019,all,750
Iran (Islamic Republic of),2019,all,1600
Iran (Islamic Republic of),2019,all,1500
Iran (Islamic Republic of),2019,all,11000
Iran (Islamic Republic of),2019,hiv,400
Iran (Islamic Republic of),2019,und,1000
Iran (Islamic Republic of),2019,all,4900
Iran (Islamic Republic of),2019,all,5800
Iraq,2019,all,1900
Iraq,2019,all,910
Iraq,2019,all,1000
Iraq,2019,all,410
Iraq,2019,all,500
Iraq,2019,all,1200
Iraq,2019,all,1200
Iraq,2019,all,14000
Iraq,2019,alc,130
Iraq,2019,smk,1300
Iraq,2019,alc,15
Iraq,2019,smk,86
Iraq,2019,all,6400
Iraq,2019,all,7800
Iraq,2019,alc,130
Iraq,2019,smk,1300
Iraq,2019,dia,1100
Iraq,2019,dia,520
Iraq,2019,dia,610
Iraq,2019,all,1100
Iraq,2019,all,1500
Iraq,2019,all,1300
Iraq,2019,all,1800
Iraq,2019,all,1100
Iraq,2019,all,1300
Iraq,2019,all,500
Iraq,2019,all,500
Iraq,2019,all,780
Iraq,2019,all,790
Iraq,2019,all,1100
Iraq,2019,all,1200
Iraq,2019,all,16000
Iraq,2019,und,6300
Iraq,2019,all,7400
Iraq,2019,all,8800
Ireland,2019,all,12
Ireland,2019,all,6
Ireland,2019,all,6
Ireland,2019,all,5
Ireland,2019,all,6
Ireland,2019,all,12
Ireland,2019,all,12
Ireland,2019,all,270
Ireland,2019,alc,43
Ireland,2019,smk,31
Ireland,2019,alc,10
Ireland,2019,smk,12
Ireland,2019,all,110
Ireland,2019,all,160
Ireland,2019,alc,38
Ireland,2019,smk,21
Ireland,2019,dia,8
Ireland,2019,dia,2
Ireland,2019,dia,5
Ireland,2019,all,21
Ireland,2019,all,36
Ireland,2019,all,30
Ireland,2019,all,29
Ireland,2019,all,8
Ireland,2019,all,25
Ireland,2019,all,1
Ireland,2019,all,0
Ireland,2019,all,15
Ireland,2019,all,16
Ireland,2019,all,24
Ireland,2019,all,45
Ireland,2019,all,280
Ireland,2019,hiv,10
Ireland,2019,und,14
Ireland,2019,all,120
Ireland,2019,all,170
Israel,2019,all,8
Israel,2019,all,3
Israel,2019,all,5
Israel,2019,all,2
Israel,2019,all,3
Israel,2019,all,8
Israel,2019,all,15
Israel,2019,all,240
Israel,2019,alc,29
Israel,2019,smk,30
Israel,2019,alc,4
Israel,2019,smk,7
Israel,2019,all,92
Israel,2019,all,150
Israel,2019,alc,27
Israel,2019,smk,24
Israel,2019,dia,7
Israel,2019,dia,2
Israel,2019,dia,5
Israel,2019,all,21
Israel,2019,all,38
Israel,2019,all,13
Israel,2019,all,30
Israel,2019,all,16
Israel,2019,all,20
Israel,2019,all,1
Israel,2019,all,1
Israel,2019,all,10
Israel,2019,all,13
Israel,2019,all,24
Israel,2019,all,34
Israel,2019,all,250
Israel,2019,hiv,9
Israel,2019,und,13
Israel,2019,all,95
Israel,2019,all,150
Italy,2019,all,190
Italy,2019,all,97
Italy,2019,all,88
Italy,2019,all,53
Italy,2019,all,41
Italy,2019,all,170
Italy,2019,all,640
Italy,2019,all,4100
Italy,2019,alc,120
Italy,2019,smk,490
Italy,2019,alc,30
Italy,2019,smk,130
Italy,2019,all,1300
Italy,2019,all,2800
Italy,2019,alc,110
Italy,2019,smk,370
Italy,2019,dia,120
Italy,2019,dia,30
Italy,2019,dia,95
Italy,2019,all,270
Italy,2019,all,640
Italy,2019,all,280
Italy,2019,all,430
Italy,2019,all,200
Italy,2019,all,340
Italy,2019,all,45
Italy,2019,all,47
Italy,2019,all,110
Italy,2019,all,290
Italy,2019,all,310
Italy,2019,all,440
Italy,2019,all,4300
Italy,2019,hiv,240
Italy,2019,und,220
Italy,2019,all,1400
Italy,2019,all,2900
Jamaica,2019,all,23
Jamaica,2019,all,15
Jamaica,2019,all,7
Jamaica,2019,all,7
Jamaica,2019,all,4
Jamaica,2019,all,6
Jamaica,2019,all,4
Jamaica,2019,all,71
Jamaica,2019,alc,7
Jamaica,2019,smk,3
Jamaica,2019,alc,1
Jamaica,2019,smk,0
Jamaica,2019,all,21
Jamaica,2019,all,50
Jamaica,2019,alc,7
Jamaica,2019,smk,3
Jamaica,2019,dia,3
Jamaica,2019,dia,1
Jamaica,2019,dia,1
Jamaica,2019,all,5
Jamaica,2019,all,5
Jamaica,2019,all,1
Jamaica,2019,all,14
Jamaica,2019,all,5
Jamaica,2019,all,9
Jamaica,2019,all,7
Jamaica,2019,all,4
Jamaica,2019,all,0
Jamaica,2019,all,9
Jamaica,2019,all,4
Jamaica,2019,all,10
Jamaica,2019,all,94
Jamaica,2019,hiv,12
Jamaica,2019,und,14
Jamaica,2019,all,36
Jamaica,2019,all,58
Japan,2019,all,44
Japan,2019,all,21
Japan,2019,all,23
Japan,2019,all,15
Japan,2019,all,6
Japan,2019,all,340
Japan,2019,all,530
Japan,2019,all,17000
Japan,2019,alc,1200
Japan,2019,smk,1800
Japan,2019,alc,220
Japan,2019,smk,380
Japan,2019,all,6800
Japan,2019,all,9800
Japan,2019,alc,1100
Japan,2019,smk,1500
Japan,2019,dia,540
Japan,2019,dia,170
Japan,2019,dia,390
Japan,2019,all,470
Japan,2019,all,580
Japan,2019,all,420
Japan,2019,all,540
Japan,2019,all,470
Japan,2019,all,790
Japan,2019,all,6
Japan,2019,all,17
Japan,2019,all,410
Japan,2019,all,870
Japan,2019,all,4700
Japan,2019,all,6500
Japan,2019,all,17000
Japan,2019,hiv,100
Japan,2019,und,870
Japan,2019,all,6800
Japan,2019,all,9800
Jordan,2019,all,36
Jordan,2019,all,15
Jordan,2019,all,21
Jordan,2019,all,7
Jordan,2019,all,7
Jordan,2019,all,65
Jordan,2019,all,21
Jordan,2019,all,520
Jordan,2019,alc,4
Jordan,2019,alc,0
Jordan,2019,all,370
Jordan,2019,all,150
Jordan,2019,alc,2
Jordan,2019,dia,41
Jordan,2019,dia,28
Jordan,2019,dia,10
Jordan,2019,all,190
Jordan,2019,all,55
Jordan,2019,all,75
Jordan,2019,all,21
Jordan,2019,all,20
Jordan,2019,all,21
Jordan,2019,all,7
Jordan,2019,all,14
Jordan,2019,all,5
Jordan,2019,all,24
Jordan,2019,all,11
Jordan,2019,all,11
Jordan,2019,all,560
Jordan,2019,hiv,0
Jordan,2019,und,120
Jordan,2019,all,380
Jordan,2019,all,170
Kazakhstan,2019,all,360
Kazakhstan,2019,all,180
Kazakhstan,2019,all,170
Kazakhstan,2019,all,46
Kazakhstan,2019,all,72
Kazakhstan,2019,all,810
Kazakhstan,2019,all,820
Kazakhstan,2019,all,12000
Kazakhstan,2019,alc,1500
Kazakhstan,2019,smk,1500
Kazakhstan,2019,alc,230
Kazakhstan,2019,smk,170
Kazakhstan,2019,all,4800
Kazakhstan,2019,all,7500
Kazakhstan,2019,alc,1400
Kazakhstan,2019,smk,1400
Kazakhstan,2019,dia,690
Kazakhstan,2019,dia,260
Kazakhstan,2019,dia,430
Kazakhstan,2019,all,1300
Kazakhstan,2019,all,1500
Kazakhstan,2019,all,860
Kazakhstan,2019,all,1800
Kazakhstan,2019,all,580
Kazakhstan,2019,all,1500
Kazakhstan,2019,all,140
Kazakhstan,2019,all,100
Kazakhstan,2019,all,550
Kazakhstan,2019,all,1300
Kazakhstan,2019,all,760
Kazakhstan,2019,all,690
Kazakhstan,2019,all,13000
Kazakhstan,2019,hiv,690
Kazakhstan,2019,und,660
Kazakhstan,2019,all,5000
Kazakhstan,2019,all,7700
Kenya,2019,all,18000
Kenya,2019,all,8300
Kenya,2019,all,9300
Kenya,2019,all,4400
Kenya,2019,all,5300
Kenya,2019,all,8400
Kenya,2019,all,19000
Kenya,2019,all,123000
Kenya,2019,alc,10000
Kenya,2019,smk,6700
Kenya,2019,alc,790
Kenya,2019,smk,220
Kenya,2019,all,39000
Kenya,2019,all,84000
Kenya,2019,alc,12000
Kenya,2019,smk,8200
Kenya,2019,dia,3600
Kenya,2019,dia,1200
Kenya,2019,dia,2300
Kenya,2019,all,11000
Kenya,2019,all,23000
Kenya,2019,all,8500
Kenya,2019,all,19000
Kenya,2019,all,5400
Kenya,2019,all,12000
Kenya,2019,all,3900
Kenya,2019,all,3900
Kenya,2019,all,3200
Kenya,2019,all,6400
Kenya,2019,all,2600
Kenya,2019,all,4500
Kenya,2019,all,140000
Kenya,2019,hiv,34000
Kenya,2019,und,55000
Kenya,2019,all,47000
Kenya,2019,all,93000
Kiribati,2019,all,94
Kiribati,2019,all,46
Kiribati,2019,all,47
Kiribati,2019,all,6
Kiribati,2019,all,16
Kiribati,2019,all,66
Kiribati,2019,all,51
Kiribati,2019,all,420
Kiribati,2019,alc,45
Kiribati,2019,smk,93
Kiribati,2019,alc,8
Kiribati,2019,smk,34
Kiribati,2019,all,210
Kiribati,2019,all,200
Kiribati,2019,alc,34
Kiribati,2019,smk,55
Kiribati,2019,dia,41
Kiribati,2019,dia,21
Kiribati,2019,dia,20
Kiribati,2019,all,41
Kiribati,2019,all,36
Kiribati,2019,all,30
Kiribati,2019,all,39
Kiribati,2019,all,27
Kiribati,2019,all,31
Kiribati,2019,all,40
Kiribati,2019,all,31
Kiribati,2019,all,30
Kiribati,2019,all,23
Kiribati,2019,all,19
Kiribati,2019,all,25
Kiribati,2019,all,510
Kiribati,2019,und,28
Kiribati,2019,all,260
Kiribati,2019,all,250
Kuwait,2019,all,15
Kuwait,2019,all,3
Kuwait,2019,all,12
Kuwait,2019,all,3
Kuwait,2019,all,5
Kuwait,2019,all,16
Kuwait,2019,all,39
Kuwait,2019,all,890
Kuwait,2019,alc,8
Kuwait,2019,smk,86
Kuwait,2019,alc,0
Kuwait,2019,smk,3
Kuwait,2019,all,280
Kuwait,2019,all,620
Kuwait,2019,alc,8
Kuwait,2019,smk,100
Kuwait,2019,dia,78
Kuwait,2019,dia,24
Kuwait,2019,dia,55
Kuwait,2019,all,120
Kuwait,2019,all,150
Kuwait,2019,all,78
Kuwait,2019,all,180
Kuwait,2019,all,46
Kuwait,2019,all,170
Kuwait,2019,all,0
Kuwait,2019,all,7
Kuwait,2019,all,14
Kuwait,2019,all,59
Kuwait,2019,all,9
Kuwait,2019,all,22
Kuwait,2019,all,910
Kuwait,2019,hiv,3
Kuwait,2019,und,52
Kuwait,2019,all,280
Kuwait,2019,all,630
Kyrgyzstan,2019,all,350
Kyrgyzstan,2019,all,150
Kyrgyzstan,2019,all,200
Kyrgyzstan,2019,all,32
Kyrgyzstan,2019,all,45
Kyrgyzstan,2019,all,620
Kyrgyzstan,2019,all,840
Kyrgyzstan,2019,all,6700
Kyrgyzstan,2019,alc,800
Kyrgyzstan,2019,smk,860
Kyrgyzstan,2019,alc,130
Kyrgyzstan,2019,smk,53
Kyrgyzstan,2019,all,2800
Kyrgyzstan,2019,all,3900
Kyrgyzstan,2019,alc,720
Kyrgyzstan,2019,smk,830
Kyrgyzstan,2019,dia,330
Kyrgyzstan,2019,dia,140
Kyrgyzstan,2019,dia,180
Kyrgyzstan,2019,all,640
Kyrgyzstan,2019,all,720
Kyrgyzstan,2019,all,400
Kyrgyzstan,2019,all,620
Kyrgyzstan,2019,all,310
Kyrgyzstan,2019,all,640
Kyrgyzstan,2019,all,120
Kyrgyzstan,2019,all,150
Kyrgyzstan,2019,all,370
Kyrgyzstan,2019,all,620
Kyrgyzstan,2019,all,480
Kyrgyzstan,2019,all,450
Kyrgyzstan,2019,all,7100
Kyrgyzstan,2019,hiv,150
Kyrgyzstan,2019,und,950
Kyrgyzstan,2019,all,3000
Kyrgyzstan,2019,all,4100
Lao People's Democratic Republic,2019,all,1100
Lao People's Democratic Republic,2019,all,500
Lao People's Democratic Republic,2019,all,560
Lao People's Democratic Republic,2019,all,260
Lao People's Democratic Republic,2019,all,310
Lao People's Democratic Republic,2019,all,240
Lao People's Democratic Republic,2019,all,580
Lao People's Democratic Republic,2019,all,10000
Lao People's Democratic Republic,2019,alc,1100
Lao People's Democratic Republic,2019,smk,1300
Lao People's Democratic Republic,2019,alc,140
Lao People's Democratic Republic,2019,smk,120
Lao People's Democratic Republic,2019,all,3400
Lao People's Democratic Republic,2019,all,6700
Lao People's Democratic Republic,2019,alc,1100
Lao People's Democratic Republic,2019,smk,1400
Lao People's Democratic Republic,2019,dia,370
Lao People's Democratic Republic,2019,dia,120
Lao People's Democratic Republic,2019,dia,250
Lao People's Democratic Republic,2019,all,520
Lao People's Democratic Republic,2019,all,1100
Lao People's Democratic Republic,2019,all,570
Lao People's Democratic Republic,2019,all,1200
Lao People's Democratic Republic,2019,all,660
Lao People's Democratic Republic,2019,all,1200
Lao People's Democratic Republic,2019,all,240
Lao People's Democratic Republic,2019,all,240
Lao People's Democratic Republic,2019,all,650
Lao People's Democratic Republic,2019,all,1200
Lao People's Democratic Republic,2019,all,750
Lao People's Democratic Republic,2019,all,1300
Lao People's Democratic Republic,2019,all,11000
Lao People's Democratic Republic,2019,hiv,610
Lao People's Democratic Republic,2019,und,3000
Lao People's Democratic Republic,2019,all,3900
Lao People's Democratic Republic,2019,all,7200
Latvia,2019,all,9
Latvia,2019,all,5
Latvia,2019,all,4
Latvia,2019,all,4
Latvia,2019,all,3
Latvia,2019,all,19
Latvia,2019,all,16
Latvia,2019,all,490
Latvia,2019,alc,120
Latvia,2019,smk,80
Latvia,2019,alc,13
Latvia,2019,smk,16
Latvia,2019,all,140
Latvia,2019,all,340
Latvia,2019,alc,130
Latvia,2019,smk,73
Latvia,2019,dia,16
Latvia,2019,dia,4
Latvia,2019,dia,12
Latvia,2019,all,36
Latvia,2019,all,50
Latvia,2019,all,25
Latvia,2019,all,74
Latvia,2019,all,18
Latvia,2019,all,97
Latvia,2019,all,2
Latvia,2019,all,1
Latvia,2019,all,23
Latvia,2019,all,63
Latvia,2019,all,25
Latvia,2019,all,41
Latvia,2019,all,490
Latvia,2019,hiv,34
Latvia,2019,und,25
Latvia,2019,all,150
Latvia,2019,all,340
Lebanon,2019,all,62
Lebanon,2019,all,41
Lebanon,2019,all,21
Lebanon,2019,all,21
Lebanon,2019,all,14
Lebanon,2019,all,120
Lebanon,2019,all,58
Lebanon,2019,all,810
Lebanon,2019,alc,140
Lebanon,2019,smk,130
Lebanon,2019,alc,18
Lebanon,2019,smk,67
Lebanon,2019,all,510
Lebanon,2019,all,300
Lebanon,2019,alc,80
Lebanon,2019,smk,55
Lebanon,2019,dia,50
Lebanon,2019,dia,29
Lebanon,2019,dia,20
Lebanon,2019,all,260
Lebanon,2019,all,74
Lebanon,2019,all,54
Lebanon,2019,all,66
Lebanon,2019,all,31
Lebanon,2019,all,38
Lebanon,2019,all,21
Lebanon,2019,all,7
Lebanon,2019,all,23
Lebanon,2019,all,33
Lebanon,2019,all,23
Lebanon,2019,all,30
Lebanon,2019,all,870
Lebanon,2019,hiv,7
Lebanon,2019,und,170
Lebanon,2019,all,550
Lebanon,2019,all,320
Lesotho,2019,all,950
Lesotho,2019,all,450
Lesotho,2019,all,500
Lesotho,2019,all,220
Lesotho,2019,all,270
Lesotho,2019,all,350
Lesotho,2019,all,810
Lesotho,2019,all,13000
Lesotho,2019,alc,1400
Lesotho,2019,smk,1800
Lesotho,2019,alc,120
Lesotho,2019,smk,7
Lesotho,2019,all,4100
Lesotho,2019,all,8800
Lesotho,2019,alc,1600
Lesotho,2019,smk,2200
Lesotho,2019,dia,540
Lesotho,2019,dia,190
Lesotho,2019,dia,310
Lesotho,2019,all,910
Lesotho,2019,all,1900
Lesotho,2019,all,900
Lesotho,2019,all,2300
Lesotho,2019,all,580
Lesotho,2019,all,1300
Lesotho,2019,all,230
Lesotho,2019,all,230
Lesotho,2019,all,540
Lesotho,2019,all,1200
Lesotho,2019,all,820
Lesotho,2019,all,1400
Lesotho,2019,all,14000
Lesotho,2019,hiv,7500
Lesotho,2019,und,3100
Lesotho,2019,all,4600
Lesotho,2019,all,9300
Liberia,2019,all,2600
Liberia,2019,all,1200
Liberia,2019,all,1400
Liberia,2019,all,640
Liberia,2019,all,780
Liberia,2019,all,900
Liberia,2019,all,1300
Liberia,2019,all,13000
Liberia,2019,alc,1400
Liberia,2019,smk,500
Liberia,2019,alc,150
Liberia,2019,smk,28
Liberia,2019,all,5000
Liberia,2019,all,7600
Liberia,2019,alc,1300
Liberia,2019,smk,540
Liberia,2019,dia,470
Liberia,2019,dia,180
Liberia,2019,dia,290
Liberia,2019,all,1000
Liberia,2019,all,1600
Liberia,2019,all,1100
Liberia,2019,all,1800
Liberia,2019,all,830
Liberia,2019,all,1300
Liberia,2019,all,570
Liberia,2019,all,570
Liberia,2019,all,610
Liberia,2019,all,820
Liberia,2019,all,550
Liberia,2019,all,750
Liberia,2019,all,15000
Liberia,2019,hiv,2100
Liberia,2019,und,6900
Liberia,2019,all,6200
Liberia,2019,all,9000
Libya,2019,all,300
Libya,2019,all,140
Libya,2019,all,160
Libya,2019,all,58
Libya,2019,all,71
Libya,2019,all,250
Libya,2019,all,630
Libya,2019,all,3700
Libya,2019,alc,25
Libya,2019,alc,3
Libya,2019,all,1400
Libya,2019,all,2300
Libya,2019,alc,26
Libya,2019,dia,270
Libya,2019,dia,100
Libya,2019,dia,160
Libya,2019,all,230
Libya,2019,all,470
Libya,2019,all,280
Libya,2019,all,410
Libya,2019,all,250
Libya,2019,all,340
Libya,2019,all,86
Libya,2019,all,86
Libya,2019,all,140
Libya,2019,all,180
Libya,2019,all,220
Libya,2019,all,270
Libya,2019,all,4000
Libya,2019,hiv,43
Libya,2019,all,1500
Libya,2019,all,2500
Lithuania,2019,all,31
Lithuania,2019,all,10
Lithuania,2019,all,21
Lithuania,2019,all,2
Lithuania,2019,all,5
Lithuania,2019,all,31
Lithuania,2019,all,26
Lithuania,2019,all,1100
Lithuania,2019,alc,220
Lithuania,2019,smk,150
Lithuania,2019,alc,24
Lithuania,2019,smk,30
Lithuania,2019,all,320
Lithuania,2019,all,810
Lithuania,2019,alc,250
Lithuania,2019,smk,130
Lithuania,2019,dia,42
Lithuania,2019,dia,10
Lithuania,2019,dia,34
Lithuania,2019,all,47
Lithuania,2019,all,97
Lithuania,2019,all,49
Lithuania,2019,all,140
Lithuania,2019,all,64
Lithuania,2019,all,220
Lithuania,2019,all,8
Lithuania,2019,all,16
Lithuania,2019,all,47
Lithuania,2019,all,190
Lithuania,2019,all,79
Lithuania,2019,all,130
Lithuania,2019,all,1200
Lithuania,2019,hiv,28
Lithuania,2019,und,60
Lithuania,2019,all,330
Lithuania,2019,all,830
Luxembourg,2019,all,0
Luxembourg,2019,all,0
Luxembourg,2019,all,0
Luxembourg,2019,all,0
Luxembourg,2019,all,0
Luxembourg,2019,all,3
Luxembourg,2019,all,12
Luxembourg,2019,all,55
Luxembourg,2019,alc,7
Luxembourg,2019,smk,6
Luxembourg,2019,alc,0
Luxembourg,2019,smk,1
Luxembourg,2019,all,12
Luxembourg,2019,all,44
Luxembourg,2019,alc,8
Luxembourg,2019,smk,5
Luxembourg,2019,dia,1
Luxembourg,2019,dia,0
Luxembourg,2019,dia,1
Luxembourg,2019,all,5
Luxembourg,2019,all,12
Luxembourg,2019,all,0
Luxembourg,2019,all,10
Luxembourg,2019,all,1
Luxembourg,2019,all,7
Luxembourg,2019,all,0
Luxembourg,2019,all,0
Luxembourg,2019,all,1
Luxembourg,2019,all,3
Luxembourg,2019,all,1
Luxembourg,2019,all,0
Luxembourg,2019,all,55
Luxembourg,2019,hiv,0
Luxembourg,2019,und,2
Luxembourg,2019,all,12
Luxembourg,2019,all,44
Madagascar,2019,all,7600
Madagascar,2019,all,3600
Madagascar,2019,all,4000
Madagascar,2019,all,1700
Madagascar,2019,all,2100
Madagascar,2019,all,4900
Madagascar,2019,all,6100
Madagascar,2019,all,55000
Madagascar,2019,alc,3100
Madagascar,2019,smk,5700
Madagascar,2019,alc,250
Madagascar,2019,smk,210
Madagascar,2019,all,22000
Madagascar,2019,all,34000
Madagascar,2019,alc,3300
Madagascar,2019,smk,6000
Madagascar,2019,dia,1500
Madagascar,2019,dia,510
Madagascar,2019,dia,1000
Madagascar,2019,all,4700
Madagascar,2019,all,7300
Madagascar,2019,all,4400
Madagascar,2019,all,7300
Madagascar,2019,all,3200
Madagascar,2019,all,5500
Madagascar,2019,all,1900
Madagascar,2019,all,1900
Madagascar,2019,all,2500
Madagascar,2019,all,4400
Madagascar,2019,all,2000
Madagascar,2019,all,3000
Madagascar,2019,all,63000
Madagascar,2019,hiv,730
Madagascar,2019,und,31000
Madagascar,2019,all,25000
Madagascar,2019,all,38000
Malawi,2019,all,3900
Malawi,2019,all,1900
Malawi,2019,all,2000
Malawi,2019,all,850
Malawi,2019,all,1000
Malawi,2019,all,1100
Malawi,2019,all,1600
Malawi,2019,all,23000
Malawi,2019,alc,1700
Malawi,2019,smk,1400
Malawi,2019,alc,150
Malawi,2019,smk,200
Malawi,2019,all,9600
Malawi,2019,all,14000
Malawi,2019,alc,1700
Malawi,2019,smk,1300
Malawi,2019,dia,710
Malawi,2019,dia,280
Malawi,2019,dia,440
Malawi,2019,all,2200
Malawi,2019,all,3200
Malawi,2019,all,2500
Malawi,2019,all,3700
Malawi,2019,all,1400
Malawi,2019,all,2200
Malawi,2019,all,1000
Malawi,2019,all,1000
Malawi,2019,all,1100
Malawi,2019,all,1400
Malawi,2019,all,1300
Malawi,2019,all,1500
Malawi,2019,all,27000
Malawi,2019,hiv,12000
Malawi,2019,und,7600
Malawi,2019,all,11000
Malawi,2019,all,16000
Malaysia,2019,all,980
Malaysia,2019,all,490
Malaysia,2019,all,490
Malaysia,2019,all,160
Malaysia,2019,all,240
Malaysia,2019,all,2000
Malaysia,2019,all,2200
Malaysia,2019,all,28000
Malaysia,2019,alc,1900
Malaysia,2019,smk,3100
Malaysia,2019,alc,230
Malaysia,2019,smk,56
Malaysia,2019,all,10000
Malaysia,2019,all,18000
Malaysia,2019,alc,1900
Malaysia,2019,smk,3500
Malaysia,2019,dia,1500
Malaysia,2019,dia,500
Malaysia,2019,dia,980
Malaysia,2019,all,2100
Malaysia,2019,all,3200
Malaysia,2019,all,1600
Malaysia,2019,all,3300
Malaysia,2019,all,1500
Malaysia,2019,all,3400
Malaysia,2019,all,330
Malaysia,2019,all,240
Malaysia,2019,all,1500
Malaysia,2019,all,3300
Malaysia,2019,all,1300
Malaysia,2019,all,2900
Malaysia,2019,all,29000
Malaysia,2019,hiv,1700
Malaysia,2019,und,1500
Malaysia,2019,all,10000
Malaysia,2019,all,19000
Maldives,2019,all,4
Maldives,2019,all,2
Maldives,2019,all,1
Maldives,2019,all,0
Maldives,2019,all,0
Maldives,2019,all,4
Maldives,2019,all,15
Maldives,2019,all,190
Maldives,2019,alc,9
Maldives,2019,alc,0
Maldives,2019,all,45
Maldives,2019,all,140
Maldives,2019,alc,11
Maldives,2019,dia,9
Maldives,2019,dia,2
Maldives,2019,dia,7
Maldives,2019,all,15
Maldives,2019,all,58
Maldives,2019,all,10
Maldives,2019,all,27
Maldives,2019,all,5
Maldives,2019,all,20
Maldives,2019,all,2
Maldives,2019,all,1
Maldives,2019,all,6
Maldives,2019,all,11
Maldives,2019,all,5
Maldives,2019,all,13
Maldives,2019,all,190
Maldives,2019,hiv,0
Maldives,2019,und,35
Maldives,2019,all,47
Maldives,2019,all,140
Mali,2019,all,910
Mali,2019,all,430
Mali,2019,all,480
Mali,2019,all,210
Mali,2019,all,250
Mali,2019,all,650
Mali,2019,all,940
Mali,2019,all,9400
Mali,2019,alc,170
Mali,2019,smk,590
Mali,2019,alc,0
Mali,2019,smk,33
Mali,2019,all,3500
Mali,2019,all,5900
Mali,2019,alc,200
Mali,2019,smk,650
Mali,2019,dia,330
Mali,2019,dia,110
Mali,2019,dia,230
Mali,2019,all,780
Mali,2019,all,1400
Mali,2019,all,740
Mali,2019,all,1200
Mali,2019,all,520
Mali,2019,all,940
Mali,2019,all,230
Mali,2019,all,230
Mali,2019,all,390
Mali,2019,all,690
Mali,2019,all,400
Mali,2019,all,700
Mali,2019,all,10000
Mali,2019,hiv,980
Mali,2019,und,1300
Mali,2019,all,3900
Mali,2019,all,6400
Malta,2019,all,1
Malta,2019,all,0
Malta,2019,all,1
Malta,2019,all,0
Malta,2019,all,0
Malta,2019,all,6
Malta,2019,all,19
Malta,2019,all,59
Malta,2019,alc,4
Malta,2019,smk,7
Malta,2019,alc,0
Malta,2019,smk,1
Malta,2019,all,14
Malta,2019,all,44
Malta,2019,alc,5
Malta,2019,smk,6
Malta,2019,dia,2
Malta,2019,dia,0
Malta,2019,dia,1
Malta,2019,all,1
Malta,2019,all,14
Malta,2019,all,4
Malta,2019,all,9
Malta,2019,all,1
Malta,2019,all,1
Malta,2019,all,0
Malta,2019,all,1
Malta,2019,all,1
Malta,2019,all,1
Malta,2019,all,1
Malta,2019,all,0
Malta,2019,all,60
Malta,2019,hiv,2
Malta,2019,und,3
Malta,2019,all,14
Malta,2019,all,45
Marshall Islands,2019,all,130
Marshall Islands,2019,all,63
Marshall Islands,2019,all,65
Marshall Islands,2019,all,29
Marshall Islands,2019,all,38
Marshall Islands,2019,all,13
Marshall Islands,2019,all,25
Marshall Islands,2019,all,160
Marshall Islands,2019,all,71
Marshall Islands,2019,all,85
Marshall Islands,2019,dia,14
Marshall Islands,2019,dia,6
Marshall Islands,2019,dia,8
Marshall Islands,2019,all,7
Marshall Islands,2019,all,10
Marshall Islands,2019,all,16
Marshall Islands,2019,all,14
Marshall Islands,2019,all,11
Marshall Islands,2019,all,11
Marshall Islands,2019,all,34
Marshall Islands,2019,all,27
Marshall Islands,2019,all,19
Marshall Islands,2019,all,16
Marshall Islands,2019,all,5
Marshall Islands,2019,all,9
Marshall Islands,2019,all,280
Marshall Islands,2019,all,130
Marshall Islands,2019,all,150
Mauritania,2019,all,400
Mauritania,2019,all,190
Mauritania,2019,all,210
Mauritania,2019,all,79
Mauritania,2019,all,96
Mauritania,2019,all,240
Mauritania,2019,all,420
Mauritania,2019,all,3600
Mauritania,2019,alc,33
Mauritania,2019,alc,3
Mauritania,2019,all,1300
Mauritania,2019,all,2300
Mauritania,2019,alc,36
Mauritania,2019,dia,160
Mauritania,2019,dia,59
Mauritania,2019,dia,92
Mauritania,2019,all,290
Mauritania,2019,all,510
Mauritania,2019,all,290
Mauritania,2019,all,460
Mauritania,2019,all,210
Mauritania,2019,all,330
Mauritania,2019,all,110
Mauritania,2019,all,110
Mauritania,2019,all,160
Mauritania,2019,all,320
Mauritania,2019,all,160
Mauritania,2019,all,250
Mauritania,2019,all,4000
Mauritania,2019,hiv,110
Mauritania,2019,und,750
Mauritania,2019,all,1500
Mauritania,2019,all,2500
Mauritius,2019,all,4
Mauritius,2019,all,1
Mauritius,2019,all,2
Mauritius,2019,all,1
Mauritius,2019,all,1
Mauritius,2019,all,9
Mauritius,2019,all,2
Mauritius,2019,all,140
Mauritius,2019,alc,16
Mauritius,2019,smk,15
Mauritius,2019,alc,1
Mauritius,2019,smk,0
Mauritius,2019,all,50
Mauritius,2019,all,95
Mauritius,2019,alc,16
Mauritius,2019,smk,16
Mauritius,2019,dia,8
Mauritius,2019,dia,2
Mauritius,2019,dia,5
Mauritius,2019,all,14
Mauritius,2019,all,24
Mauritius,2019,all,7
Mauritius,2019,all,27
Mauritius,2019,all,9
Mauritius,2019,all,18
Mauritius,2019,all,0
